dataset,backend,vector,index,serial,parallel,absDiff,relDiff
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",32,0.013521955348551273,0.01555426511913538,0.0020323097705841064,0.15029703309897749
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",33,0.013591963797807693,0.015395143069326878,0.0018031792715191841,0.13266510258142586
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",34,0.013534765690565109,0.015422683209180832,0.0018879175186157227,0.13948653133550459
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",35,0.013785273768007755,0.015661263838410378,0.0018759900704026222,0.13608652987047204
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",36,0.01379774883389473,0.015435290522873402,0.001637541688978672,0.11868180155272753
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",37,0.013604252599179745,0.015409840270876884,0.0018055876716971397,0.13272229830589929
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",38,0.013594784773886204,0.015728956088423729,0.0021341713145375252,0.15698456062629162
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",39,0.013473776169121265,0.01529558002948761,0.0018218038603663445,0.1352110824389002
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",40,0.013495074585080147,0.015404814854264259,0.0019097402691841125,0.1415138728685115
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",41,0.013474768958985806,0.015388293191790581,0.0019135242328047752,0.1420079437821247
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",42,0.013572974130511284,0.015489084646105766,0.0019161105155944824,0.14117101360174064
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",43,0.013543686829507351,0.015621380880475044,0.0020776940509676933,0.15340682910956449
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",44,0.013416158966720104,0.015198934823274612,0.0017827758565545082,0.13288273200823214
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",45,0.013424379751086235,0.015414792113006115,0.0019904123619198799,0.14826847860578626
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",46,0.013423291966319084,0.01519586518406868,0.0017725732177495956,0.13205204969073381
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",47,0.013532122597098351,0.015236617997288704,0.0017044954001903534,0.12595920469681843
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",48,0.013460504822432995,0.015229427255690098,0.001768922433257103,0.13141575717940787
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",49,0.013459988869726658,0.015124831348657608,0.0016648424789309502,0.1236882507886323
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",50,0.013334877789020538,0.01525711826980114,0.0019222404807806015,0.14415133840696354
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",51,0.013288506306707859,0.015204306691884995,0.0019158003851771355,0.14416973141744796
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",52,0.013279754668474197,0.014979580417275429,0.0016998257488012314,0.12800129153263462
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",53,0.013450575061142445,0.015166362747550011,0.0017157876864075661,0.12756240373427075
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",54,0.013321254402399063,0.015080371871590614,0.0017591174691915512,0.13205344001798711
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",55,0.013402925804257393,0.015168877318501472,0.0017659515142440796,0.13175865777628429
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",56,0.0011060674441978335,0.001850607106462121,0.00074453966226428747,0.67314128642874838
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",57,0.0010999880032613873,0.0018465608591213822,0.00074657285585999489,0.67870999833312606
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",58,0.0011018946534022689,0.0018502925522625446,0.00074839789886027575,0.67919187787097646
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",59,0.0010981385130435228,0.0018475435208529234,0.00074940500780940056,0.68243213302154637
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",60,0.002148136030882597,0.0033653222490102053,0.0012171862181276083,0.56662436672015937
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",61,0.0023489035665988922,0.003632968757301569,0.0012840651907026768,0.54666577588025289
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",62,0.0011004367843270302,0.0018480988219380379,0.00074766203761100769,0.67942297845690325
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",63,0.0021418489050120115,0.003359692869707942,0.0012178439646959305,0.56859471358886582
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",64,0.0054615102708339691,0.0072145643644034863,0.0017530540935695171,0.32098339225531236
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",65,0.0023631670046597719,0.0036662111524492502,0.0013030441477894783,0.55139740239267565
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",66,0.0046721817925572395,0.0063589881174266338,0.0016868063248693943,0.36103182619230861
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",67,0.0044723520986735821,0.0061486163176596165,0.0016762642189860344,0.37480595937050298
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",68,0.0035550282336771488,0.0051382007077336311,0.0015831724740564823,0.44533330538951177
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",69,0.0086011439561843872,0.010336084291338921,0.0017349403351545334,0.20171041712504742
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",70,0.0036411511246114969,0.0052288551814854145,0.0015877040568739176,0.43604453716359337
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",71,0.0080982856452465057,0.0099639324471354485,0.0018656468018889427,0.23037552435360581
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",72,0.0043163406662642956,0.0059690526686608791,0.0016527120023965836,0.38289656219998314
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",73,0.0023019341751933098,0.0035782989580184221,0.0012763647828251123,0.55447492659859698
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",74,0.0011009511072188616,0.0018477735575288534,0.00074682245030999184,0.67834297582619951
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",75,0.0037029744125902653,0.0053021721541881561,0.0015991977415978909,0.43186842883940885
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",76,0.0060099689289927483,0.0077823186293244362,0.0017723497003316879,0.29490164113522765
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",77,0.0056484807282686234,0.0074005261994898319,0.0017520454712212086,0.31017995023915873
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",78,0.0088220797479152679,0.010649331845343113,0.001827252097427845,0.20712260029837523
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",79,0.0087448060512542725,0.010594876483082771,0.0018500704318284988,0.21156220286476704
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",80,0.0090170754119753838,0.010853573679924011,0.0018364982679486275,0.20366894852732556
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",81,0.0060436963103711605,0.0078209582716226578,0.0017772619612514973,0.2940687072912091
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",82,0.00807926245033741,0.0099268443882465363,0.0018475819379091263,0.22868200522833204
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",83,0.007925000973045826,0.0097110560163855553,0.0017860550433397293,0.22536969388576522
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",84,0.0084777241572737694,0.010342889465391636,0.0018651653081178665,0.22000778434358242
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",85,0.0044752727262675762,0.00617259182035923,0.0016973190940916538,0.37926606888765763
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",86,0.0027292270679026842,0.0041340482421219349,0.0014048211742192507,0.51473224442948484
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",87,0.0011026894208043814,0.0018459712155163288,0.00074328179471194744,0.67406268772375089
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",88,0.0010996051132678986,0.0018482378218322992,0.00074863270856440067,0.68081959562697125
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",89,0.0022474245633929968,0.0035010913852602243,0.0012536668218672276,0.55782376071147555
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",90,0.0045230705291032791,0.0062102419324219227,0.0016871714033186436,0.37301461307372841
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",91,0.008501843549311161,0.010319392196834087,0.0018175486475229263,0.21378288567427101
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",92,0.0087872724980115891,0.010550434701144695,0.0017631622031331062,0.20064954211128425
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",93,0.019504491239786148,0.021443899720907211,0.0019394084811210632,0.099433943560905069
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",94,0.019097846001386642,0.02090800553560257,0.0018101595342159271,0.094783439665630159
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",95,0.019910918548703194,0.021924952045083046,0.0020140334963798523,0.10115221412078083
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",96,0.018747901543974876,0.020879784598946571,0.0021318830549716949,0.11371315610822752
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",97,0.020062735304236412,0.021807612851262093,0.0017448775470256805,0.086971069525960162
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",98,0.018865505233407021,0.020961035043001175,0.0020955298095941544,0.11107732253485542
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",99,0.01946648396551609,0.021171415224671364,0.0017049312591552734,0.087582907225335321
"/home/th/workspace/myhaseonpu/example/c_example/input/cylindrical","Host_Cpu_CpuSerial","phiAse",100,0.0078580295667052269,0.0096151717007160187,0.0017571421340107918,0.22361103621394737
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",0,-0.28934231401047111,-0.50289910346986966,0.21355678945939854,0.73807659342791476
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",1,-5.1185823761565326,-5.8561428514089666,0.73756047525243407,0.1440946772075313
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",2,-1.6626155728104055,-2.2610803066982923,0.59846473388788679,0.35995376422239972
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",3,-0.39642092187895583,-0.67234783940983922,0.27592691753088339,0.69604529504407842
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",4,-6.4488054532598875,-7.0600059178133989,0.6112004645535114,0.094777314804022822
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",5,-6.2804826149572763,-6.9168718126984468,0.63638919774117042,0.10132807249964811
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",6,-0.46030964936558261,-0.76606616565262831,0.3057565162870457,0.66424094456514593
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",7,-1.1879778143009032,-1.730466078825555,0.54248826452465182,0.45664848113674017
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",8,-3.306466897768769,-4.0026856341325345,0.69621873636376552,0.21056274201129296
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",9,-1.5785629344736953,-2.1755866684777607,0.59702373400406539,0.37820711545030516
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",10,-4.4782811931501154,-5.1323088787232649,0.6540276855731495,0.14604435437719643
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",11,-0.39614644859045006,-0.67706251021471164,0.28091606162426158,0.70912174682823514
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",12,-4.4537844026390649,-5.1196582784392213,0.66587387580015633,0.14950743358964491
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",13,-5.0616147405692828,-5.8029766250312749,0.74136188446199203,0.14646746590962603
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",14,-0.73210637955032187,-1.1629947320523015,0.43088835250197965,0.58855975652970283
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",15,-1.1325356503420387,-1.6772483636919955,0.54471271334995675,0.48096738781286685
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",16,-2.3360858261900139,-2.9631811580483407,0.62709533185832678,0.26843848150950589
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",17,-1.4373690235646164,-2.0264492233718392,0.58908019980722282,0.40983226307905818
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",18,-0.52162835534293861,-0.86554982598010133,0.34392147063716272,0.6593228054311876
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",19,-6.7687093590592626,-7.4810361605408717,0.7123268014816091,0.10523820180404535
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",20,-7.7768557699183063,-8.445379394639831,0.66852362472152471,0.085963227877704024
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",21,-7.7444570940756732,-8.3212466043151334,0.57678951023946023,0.074477720417702439
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",22,-6.7806775579259311,-7.4202519207173268,0.63957436279139568,0.094323075729179529
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",23,-5.1072309823221831,-5.8033700301711209,0.69613904784893776,0.13630459445803517
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",24,-5.4709833090756126,-6.1800550449988059,0.70907173592319328,0.1296059037041733
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",25,-0.60618196963511184,-0.98422024688268439,0.37803827724757255,0.62363827395778659
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",26,-0.95270923006896524,-1.4564654033440736,0.50375617327510835,0.52876172222939644
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",27,-2.335929387656194,-3.004793007878666,0.66886362022247203,0.28633725991760012
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",28,-1.3748890711143948,-1.9557308977349654,0.5808418266205706,0.42246450191780077
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",29,-2.9259150417703599,-3.6163591785822984,0.6904441368119385,0.23597545620947935
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",30,-0.52226099118782521,-0.86630559028746412,0.34404459909963891,0.65875990147597907
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",31,-7.1931050820506517,-7.748172069114144,0.55506698706349233,0.077166533886538283
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",32,-5.5397149784750264,-6.0945814312188897,0.55486645274386337,0.10016155251666162
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",33,-5.5136808107207527,-6.3028927728678612,0.78921196214710854,0.14313704206681166
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",34,-2.8406554687619168,-3.5342966758014533,0.69364120703953658,0.24418350435924427
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",35,-3.5295726507410197,-4.2932747780561948,0.76370212731517517,0.21637240620471121
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",36,-0.93939640479698905,-1.4424404697873492,0.50304406499036014,0.53549711540472833
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",37,-1.5394991414892856,-2.1681916986784482,0.62869255718916262,0.40837473711156214
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",38,-0.64863907213991479,-1.0552926542631009,0.40665358212318614,0.62693352835129379
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",39,-8.2682921028445993,-9.1093847801249623,0.84109267728036308,0.10172508020017773
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",40,-8.5502042702517009,-9.2102013431723719,0.659997072920671,0.077190795922498112
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",41,-8.1239679151167969,-8.8293810855127308,0.70541317039593388,0.086831112304533553
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",42,-7.075250659335703,-7.8306559283320887,0.75540526899638571,0.10676728011037151
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",43,-5.6223354250955753,-6.5278853806980681,0.90554995560249285,0.16106295465057552
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",44,-3.3114230293315745,-4.0570890480204502,0.74566601868887572,0.22517993384837687
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",45,-3.8163363198368696,-4.5533626404873067,0.73702632065043705,0.19312404853300283
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",46,-0.94145055959279089,-1.4472789918344524,0.50582843224166152,0.53728624099012634
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",47,-1.6245418146365078,-2.2589162203941795,0.63437440575767168,0.39049435357231066
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",48,-2.1035342341934169,-2.7917433031726095,0.68820906897919265,0.32716799079957964
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",49,-0.64879662589578335,-1.0555763321390388,0.40677970624325543,0.62697568083314403
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",50,-8.6769512076703599,-9.1106728345986774,0.43372162692831751,0.049985486439627649
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",51,-7.3765660888501614,-7.9365616891323967,0.55999560028223527,0.075915486086226586
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",52,-5.586469914252933,-6.2865354442302506,0.70006552997731752,0.12531447241686897
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",53,-3.5204601039166468,-4.3128166805936647,0.79235657667701798,0.22507188074521592
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",54,-4.0198486051520304,-4.7958123176017136,0.77596371244968321,0.19303306882134091
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",55,-1.9854244676091861,-2.6895027952184991,0.70407832760931299,0.35462357752503776
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",56,-1.0571444238632557,-1.6127694149632468,0.55562499109999108,0.52559042885502893
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",57,-0.73862257814530596,-1.194240410795711,0.45561783265040501,0.61684796285874344
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",58,-3.5795758512396527,-4.3361474621192935,0.75657161087964075,0.21135789331510613
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",59,-8.9280827505906064,-9.8403428712462979,0.91226012065569151,0.10217872595270738
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",60,-9.1301120481468878,-9.8953192120603557,0.76520716391346788,0.083811366156100978
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",61,-8.89730377877944,-9.6119435749000797,0.71463979612063966,0.080320939229375873
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",62,-8.4886171091293754,-9.1586144741271642,0.66999736499778884,0.078928918148188962
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",63,-7.5707485889224175,-7.9898105031061322,0.41906191418371463,0.05535277116412101
"/home/th/workspace/myhaseonpu/example/c_example/input/cuboid","Host_Cpu_CpuSerial","dndtAse",64,-5.6445902409166182,-6.3999779530591958,0.75538771214257761,0.13382507496592191
